Date,Open,High,Low,Close,Adj Close,Volume
2024-02-05,1.261686,1.262993,1.252003,1.262196,1.262196,0
2024-02-06,1.253447,1.259462,1.253447,1.253447,1.253447,0
2024-02-07,1.260398,1.264191,1.259763,1.260653,1.260653,0
2024-02-08,1.262754,1.263903,1.257482,1.262738,1.262738,0
2024-02-09,1.262148,1.264223,1.260097,1.262053,1.262053,0
2024-02-12,1.263871,1.265406,1.260748,1.263727,1.263727,0
2024-02-13,1.262754,1.268343,1.257782,1.262754,1.262754,0
2024-02-14,1.259129,1.261099,1.253698,1.259065,1.259065,0
2024-02-15,1.256818,1.259652,1.254264,1.256834,1.256834,0
2024-02-16,1.259922,1.260239,1.255445,1.259922,1.259922,0
2024-02-19,1.261114,1.262977,1.258336,1.261114,1.261114,0
2024-02-20,1.258827,1.266705,1.258020,1.258764,1.258764,0
2024-02-21,1.262642,1.263791,1.260398,1.262738,1.262738,0
2024-02-22,1.263887,1.270971,1.261257,1.263807,1.263807,0
2024-02-23,1.266143,1.270180,1.264974,1.266368,1.266368,0
2024-02-26,1.267106,1.269954,1.265727,1.267267,1.267267,0
2024-02-27,1.268456,1.269690,1.266191,1.268456,1.268456,0
2024-02-28,1.268070,1.268424,1.262467,1.268166,1.268166,0
2024-02-29,1.266191,1.268215,1.262913,1.266304,1.266304,0
2024-03-01,1.262722,1.265615,1.260112,1.262547,1.262547,0
2024-03-04,1.266127,1.270664,1.265679,1.266031,1.266031,0
2024-03-05,1.269036,1.273350,1.267267,1.269197,1.269197,0
2024-03-06,1.270503,1.276112,1.269036,1.270487,1.270487,0
2024-03-07,1.273642,1.279885,1.272394,1.273545,1.273545,0
2024-03-08,1.281378,1.289058,1.280197,1.281558,1.281558,0
2024-03-11,1.285611,1.286240,1.279607,1.285512,1.285512,0
2024-03-12,1.281854,1.282545,1.274827,1.281981,1.281981,0
2024-03-13,1.279656,1.280902,1.277612,1.279591,1.279591,0
2024-03-14,1.280197,1.282347,1.273075,1.280213,1.280213,0
2024-03-15,1.274649,1.275917,1.273075,1.274584,1.274584,0
2024-03-18,1.273188,1.274860,1.272265,1.273139,1.273139,0
2024-03-19,1.272718,1.272912,1.266978,1.272718,1.272718,0
2024-03-20,1.271779,1.273010,1.268504,1.271941,1.271941,0
2024-03-21,1.279836,1.280393,1.266047,1.279836,1.279836,0
2024-03-22,1.266143,1.267588,1.257735,1.266191,1.266191,0
2024-03-25,1.259795,1.265182,1.259271,1.259795,1.259795,0
2024-03-26,1.263695,1.266785,1.262594,1.263791,1.263791,0
2024-03-27,1.262834,1.263903,1.260605,1.262850,1.262850,0
2024-03-28,1.261710,1.264974,1.258650,1.261670,1.261670,0
2024-03-29,1.262419,1.264814,1.261034,1.262626,1.262626,0
2024-04-01,1.263823,1.264382,1.254076,1.263727,1.263727,0
2024-04-02,1.254752,1.257862,1.254076,1.254548,1.254548,0
2024-04-03,1.257656,1.263552,1.256360,1.257688,1.257688,0
2024-04-04,1.265390,1.268166,1.264542,1.265182,1.265182,0
2024-04-05,1.263967,1.265006,1.257577,1.264019,1.264019,0
2024-04-08,1.262626,1.265583,1.261352,1.262531,1.262531,0
2024-04-09,1.265983,1.270906,1.265022,1.265871,1.265871,0
2024-04-10,1.267769,1.270535,1.253494,1.267765,1.267765,0
2024-04-11,1.253698,1.257767,1.251170,1.253761,1.253761,0
2024-04-12,1.255635,1.255887,1.242885,1.255477,1.255477,0
2024-04-15,1.246013,1.249844,1.244354,1.246184,1.246184,0
2024-04-16,1.244694,1.247349,1.241140,1.244741,1.244741,0
2024-04-17,1.243101,1.248175,1.241773,1.243101,1.243101,0
2024-04-18,1.245361,1.248455,1.243781,1.245377,1.245377,0
2024-04-19,1.243626,1.246883,1.239203,1.243766,1.243766,0
2024-04-22,1.237624,1.239265,1.230118,1.237578,1.237578,0
2024-04-23,1.235010,1.245795,1.233335,1.235025,1.235025,0
2024-04-24,1.245501,1.246727,1.242390,1.245330,1.245330,0
2024-04-25,1.245966,1.252348,1.245578,1.245951,1.245951,0
2024-04-26,1.250797,1.254154,1.245066,1.250907,1.250907,0
2024-04-29,1.251095,1.255493,1.250844,1.251048,1.251048,0
2024-04-30,1.255997,1.256281,1.250563,1.255982,1.255982,0
2024-05-01,1.248938,1.249844,1.246821,1.249016,1.249016,0
2024-05-02,1.253714,1.254705,1.247287,1.253934,1.253934,0
2024-05-03,1.253997,1.262945,1.252992,1.254060,1.254060,0
2024-05-06,1.254107,1.259430,1.253950,1.254107,1.254107,0
2024-05-07,1.255997,1.257024,1.253164,1.255982,1.255982,0
2024-05-08,1.250328,1.250563,1.246727,1.250141,1.250141,0
2024-05-09,1.249360,1.252066,1.244911,1.249328,1.249328,0
2024-05-10,1.252536,1.254154,1.250391,1.252568,1.252568,0
2024-05-13,1.252348,1.256913,1.251862,1.252285,1.252285,0
2024-05-14,1.255966,1.259303,1.251173,1.256187,1.256187,0
2024-05-15,1.258463,1.267106,1.258463,1.258527,1.258527,0
2024-05-16,1.268424,1.270002,1.264462,1.266416,1.266416,0
